ACC,ARI,NMI,known_acc,unknown_acc,epoch,dataset,method,known_cls_ratio,labeled_ratio,cluster_num_factor,seed
84.16,74.78,88.73,0.8723684210526316,0.8115384615384615,103,banking,lrap,0.5,0.1,1.0,0
84.06,74.31,88.64,0.8506578947368421,0.8307692307692308,104,banking,lrap,0.5,0.1,1.0,0
83.77,74.01,88.37,0.8513157894736842,0.8243589743589743,105,banking,lrap,0.5,0.1,1.0,0
84.61,74.73,88.56,0.8782894736842105,0.8147435897435897,106,banking,lrap,0.5,0.1,1.0,0
85.36,75.07,88.53,0.8802631578947369,0.8275641025641025,107,banking,lrap,0.5,0.1,1.0,0
83.18,73.71,88.28,0.8664473684210526,0.7980769230769231,108,banking,lrap,0.5,0.1,1.0,0
83.47,73.9,88.3,0.8710526315789474,0.7993589743589744,109,banking,lrap,0.5,0.1,1.0,0
83.51,73.69,88.13,0.8546052631578948,0.816025641025641,110,banking,lrap,0.5,0.1,1.0,0
84.48,74.6,88.53,0.8710526315789474,0.8192307692307692,111,banking,lrap,0.5,0.1,1.0,0
84.64,74.5,88.54,0.8710526315789474,0.8224358974358974,112,banking,lrap,0.5,0.1,1.0,0
84.09,74.2,88.25,0.8802631578947369,0.8025641025641026,113,banking,lrap,0.5,0.1,1.0,0
84.12,73.7,88.11,0.8677631578947368,0.8153846153846154,114,banking,lrap,0.5,0.1,1.0,0
84.35,74.27,88.36,0.8631578947368421,0.8243589743589743,115,banking,lrap,0.5,0.1,1.0,0
84.32,74.2,88.31,0.8638157894736842,0.823076923076923,116,banking,lrap,0.5,0.1,1.0,0
84.9,74.58,88.29,0.8776315789473684,0.8211538461538461,117,banking,lrap,0.5,0.1,1.0,0
85.16,75.09,88.81,0.8835526315789474,0.8205128205128205,118,banking,lrap,0.5,0.1,1.0,0
85.03,74.88,88.55,0.8796052631578948,0.8217948717948718,119,banking,lrap,0.5,0.1,1.0,0
83.77,73.73,88.14,0.8723684210526316,0.8038461538461539,120,banking,lrap,0.5,0.1,1.0,0
84.29,73.77,88.11,0.8631578947368421,0.823076923076923,121,banking,lrap,0.5,0.1,1.0,0
83.41,73.74,88.28,0.8710526315789474,0.7980769230769231,122,banking,lrap,0.5,0.1,1.0,0
83.47,73.44,88.04,0.8697368421052631,0.8006410256410257,123,banking,lrap,0.5,0.1,1.0,0
83.73,73.8,88.18,0.8809210526315789,0.7948717948717948,124,banking,lrap,0.5,0.1,1.0,0
84.87,74.18,88.18,0.8802631578947369,0.8179487179487179,125,banking,lrap,0.5,0.1,1.0,0
84.32,73.88,88.21,0.868421052631579,0.8185897435897436,126,banking,lrap,0.5,0.1,1.0,0
83.25,73.05,88.0,0.8690789473684211,0.7967948717948717,127,banking,lrap,0.5,0.1,1.0,0
84.58,74.53,88.44,0.8756578947368421,0.8166666666666667,128,banking,lrap,0.5,0.1,1.0,0
84.97,74.47,88.27,0.8822368421052632,0.8179487179487179,129,banking,lrap,0.5,0.1,1.0,0
83.21,72.86,87.72,0.8664473684210526,0.7987179487179488,130,banking,lrap,0.5,0.1,1.0,0
83.31,73.24,88.07,0.8493421052631579,0.8173076923076923,131,banking,lrap,0.5,0.1,1.0,0
83.12,73.1,88.15,0.868421052631579,0.7948717948717948,132,banking,lrap,0.5,0.1,1.0,0
84.22,73.22,87.88,0.8657894736842106,0.8192307692307692,133,banking,lrap,0.5,0.1,1.0,0
84.68,73.87,88.13,0.8776315789473684,0.8166666666666667,134,banking,lrap,0.5,0.1,1.0,0
83.05,73.29,88.17,0.868421052631579,0.7935897435897435,135,banking,lrap,0.5,0.1,1.0,0
83.51,73.4,87.95,0.85,0.8205128205128205,136,banking,lrap,0.5,0.1,1.0,0
84.12,73.72,88.02,0.868421052631579,0.8147435897435897,137,banking,lrap,0.5,0.1,1.0,0
83.12,72.88,87.82,0.8467105263157895,0.816025641025641,138,banking,lrap,0.5,0.1,1.0,0
83.38,73.69,88.35,0.8763157894736842,0.7923076923076923,139,banking,lrap,0.5,0.1,1.0,0
84.35,74.16,88.44,0.8796052631578948,0.8083333333333333,140,banking,lrap,0.5,0.1,1.0,0
83.73,73.23,88.0,0.8776315789473684,0.7980769230769231,141,banking,lrap,0.5,0.1,1.0,0
84.19,73.6,88.03,0.8664473684210526,0.8179487179487179,142,banking,lrap,0.5,0.1,1.0,0
84.16,73.65,88.14,0.8546052631578948,0.8288461538461539,143,banking,lrap,0.5,0.1,1.0,0
84.68,73.83,88.1,0.8552631578947368,0.8384615384615385,144,banking,lrap,0.5,0.1,1.0,0
83.96,73.43,88.05,0.8453947368421053,0.833974358974359,145,banking,lrap,0.5,0.1,1.0,0
83.12,72.85,87.89,0.8243421052631579,0.8378205128205128,146,banking,lrap,0.5,0.1,1.0,0
84.64,73.71,87.97,0.8506578947368421,0.8423076923076923,147,banking,lrap,0.5,0.1,1.0,0
83.9,73.61,88.2,0.8631578947368421,0.8153846153846154,148,banking,lrap,0.5,0.1,1.0,0
83.51,73.36,88.06,0.8546052631578948,0.816025641025641,149,banking,lrap,0.5,0.1,1.0,0
